Row ID,Customer ID,Customer Name,Segment,Country Name,Region,State,City,Postal Code,Order ID,Order Date,Sales,Discount,Profit,Quantity,Category,Sub-Category,Product Name,Product ID
407,KH-16510,Keith Herrera,Consumer,United States,West,California,San Francisco,94110,CA-2021-117457,12/8/2021,"$1,200 ",20.00%,$435 ,3,Technology,Copiers,Sharp AL-1530CS Digital Copier,TEC-CO-10004115
408,KH-16510,Keith Herrera,Consumer,United States,West,California,San Francisco,94110,CA-2021-117457,12/8/2021,$27 ,0.00%,$13 ,5,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",OFF-PA-10003724
409,KH-16510,Keith Herrera,Consumer,United States,West,California,San Francisco,94110,CA-2021-117457,12/8/2021,"$1,004 ",20.00%,($113),7,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",FUR-TA-10002041
410,KH-16510,Keith Herrera,Consumer,United States,West,California,San Francisco,94110,CA-2021-117457,12/8/2021,$10 ,0.00%,$5 ,1,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",OFF-PA-10002893
411,KH-16510,Keith Herrera,Consumer,United States,West,California,San Francisco,94110,CA-2021-117457,12/8/2021,$28 ,0.00%,$14 ,9,Office Supplies,Labels,Self-Adhesive Removable Labels,OFF-LA-10003766
412,KH-16510,Keith Herrera,Consumer,United States,West,California,San Francisco,94110,CA-2021-117457,12/8/2021,$56 ,0.00%,$27 ,1,Office Supplies,Paper,Xerox 1908,OFF-PA-10001970
413,KH-16510,Keith Herrera,Consumer,United States,West,California,San Francisco,94110,CA-2021-117457,12/8/2021,"$1,337 ",15.00%,$31 ,13,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,FUR-BO-10001972
414,KH-16510,Keith Herrera,Consumer,United States,West,California,San Francisco,94110,CA-2021-117457,12/8/2021,$114 ,20.00%,($18),2,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,FUR-CH-10003956
1168,DL-13315,Delfina Latchford,Consumer,United States,East,New York,New York City,10035,CA-2021-145226,12/8/2021,$109 ,0.00%,$34 ,2,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",FUR-FU-10004952
1169,DL-13315,Delfina Latchford,Consumer,United States,East,New York,New York City,10035,CA-2021-145226,12/8/2021,$273 ,0.00%,$0 ,3,Office Supplies,Storage,Safco Industrial Wire Shelving System,OFF-ST-10004123
1170,DL-13315,Delfina Latchford,Consumer,United States,East,New York,New York City,10035,CA-2021-145226,12/8/2021,$19 ,0.00%,$9 ,3,Office Supplies,Paper,Xerox 1996,OFF-PA-10003172
1171,DL-13315,Delfina Latchford,Consumer,United States,East,New York,New York City,10035,CA-2021-145226,12/8/2021,$32 ,0.00%,$8 ,4,Office Supplies,Storage,Iris Project Case,OFF-ST-10002352
3431,LF-17185,Luke Foster,Consumer,United States,West,California,Inglewood,90301,CA-2021-148264,12/8/2021,$30 ,0.00%,$9 ,3,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,OFF-ST-10003327
3432,LF-17185,Luke Foster,Consumer,United States,West,California,Inglewood,90301,CA-2021-148264,12/8/2021,$129 ,0.00%,$15 ,2,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",FUR-FU-10002703
3433,LF-17185,Luke Foster,Consumer,United States,West,California,Inglewood,90301,CA-2021-148264,12/8/2021,$60 ,0.00%,$29 ,9,Office Supplies,Paper,Xerox 1968,OFF-PA-10003651
4953,AS-10225,Alan Schoenberger,Corporate,United States,West,California,San Francisco,94109,CA-2021-117926,12/8/2021,$69 ,0.00%,$21 ,1,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,OFF-AP-10002670
5408,DM-13345,Denise Monton,Corporate,United States,West,California,San Francisco,94109,CA-2021-108854,12/8/2021,$88 ,0.00%,$40 ,4,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,OFF-PA-10003022
5409,DM-13345,Denise Monton,Corporate,United States,West,California,San Francisco,94109,CA-2021-108854,12/8/2021,$22 ,20.00%,$8 ,1,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",OFF-BI-10002854
5410,DM-13345,Denise Monton,Corporate,United States,West,California,San Francisco,94109,CA-2021-108854,12/8/2021,$90 ,20.00%,$34 ,3,Office Supplies,Binders,Vinyl Sectional Post Binders,OFF-BI-10001670
5411,DM-13345,Denise Monton,Corporate,United States,West,California,San Francisco,94109,CA-2021-108854,12/8/2021,$43 ,0.00%,$11 ,1,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",OFF-ST-10001837
5728,JP-15520,Jeremy Pistek,Consumer,United States,Central,Wisconsin,Madison,53711,CA-2021-117324,12/8/2021,$178 ,0.00%,$32 ,3,Technology,Accessories,Logitech G105 Gaming Keyboard,TEC-AC-10003023
5729,JP-15520,Jeremy Pistek,Consumer,United States,Central,Wisconsin,Madison,53711,CA-2021-117324,12/8/2021,"$1,090 ",0.00%,$305 ,3,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,OFF-AP-10003590
5730,JP-15520,Jeremy Pistek,Consumer,United States,Central,Wisconsin,Madison,53711,CA-2021-117324,12/8/2021,$61 ,0.00%,$28 ,2,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",OFF-LA-10003510
5731,JP-15520,Jeremy Pistek,Consumer,United States,Central,Wisconsin,Madison,53711,CA-2021-117324,12/8/2021,$460 ,0.00%,$41 ,4,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",FUR-BO-10003159
5732,JP-15520,Jeremy Pistek,Consumer,United States,Central,Wisconsin,Madison,53711,CA-2021-117324,12/8/2021,$28 ,0.00%,$13 ,4,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",OFF-PA-10002713
7821,CW-11905,Carl Weiss,Home Office,United States,East,Rhode Island,Cranston,2920,CA-2021-152436,12/8/2021,$593 ,0.00%,$160 ,6,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",OFF-ST-10000036
8109,EG-13900,Emily Grady,Consumer,United States,East,Pennsylvania,Philadelphia,19140,US-2021-167570,12/8/2021,$216 ,30.00%,($59),4,Furniture,Chairs,Global Deluxe Steno Chair,FUR-CH-10003396
8739,MJ-17740,Max Jones,Consumer,United States,East,Pennsylvania,Philadelphia,19140,US-2021-131961,12/8/2021,$13 ,20.00%,$4 ,4,Office Supplies,Art,BIC Brite Liner Highlighters,OFF-AR-10004441
8740,MJ-17740,Max Jones,Consumer,United States,East,Pennsylvania,Philadelphia,19140,US-2021-131961,12/8/2021,$84 ,40.00%,($21),2,Technology,Phones,iHome FM Clock Radio with Lightning Dock,TEC-PH-10001924
76,KB-16600,Ken Brennan,Corporate,United States,Central,Texas,Houston,77041,US-2021-118038,12/9/2021,$1 ,80.00%,($2),3,Office Supplies,Binders,Economy Binders,OFF-BI-10004182
77,KB-16600,Ken Brennan,Corporate,United States,Central,Texas,Houston,77041,US-2021-118038,12/9/2021,$10 ,60.00%,($6),3,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",FUR-FU-10000260
78,KB-16600,Ken Brennan,Corporate,United States,Central,Texas,Houston,77041,US-2021-118038,12/9/2021,$27 ,20.00%,$3 ,3,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",OFF-ST-10000615
206,LE-16810,Laurel Elliston,Consumer,United States,West,California,Whittier,90604,CA-2021-108329,12/9/2021,$445 ,20.00%,$44 ,4,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,TEC-PH-10001918
269,CA-12310,Christine Abelman,Corporate,United States,East,Ohio,Cincinnati,45231,US-2021-145366,12/9/2021,$37 ,20.00%,($7),1,Office Supplies,Storage,Safco Commercial Shelving,OFF-ST-10004180
270,CA-12310,Christine Abelman,Corporate,United States,East,Ohio,Cincinnati,45231,US-2021-145366,12/9/2021,$58 ,20.00%,$22 ,3,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",OFF-EN-10004386
1469,DK-12835,Damala Kotsonis,Corporate,United States,Central,Michigan,Detroit,48234,CA-2021-139199,12/9/2021,$873 ,0.00%,$227 ,3,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,FUR-CH-10000847
1470,DK-12835,Damala Kotsonis,Corporate,United States,Central,Michigan,Detroit,48234,CA-2021-139199,12/9/2021,$42 ,0.00%,$20 ,2,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,OFF-BI-10003982
1471,DK-12835,Damala Kotsonis,Corporate,United States,Central,Michigan,Detroit,48234,CA-2021-139199,12/9/2021,$13 ,0.00%,$6 ,2,Office Supplies,Paper,Xerox 1946,OFF-PA-10001293
1691,HF-14995,Herbert Flentye,Consumer,United States,Central,Indiana,Indianapolis,46203,CA-2021-129833,12/9/2021,$33 ,0.00%,$15 ,5,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",OFF-PA-10000575
1692,HF-14995,Herbert Flentye,Consumer,United States,Central,Indiana,Indianapolis,46203,CA-2021-129833,12/9/2021,$10 ,0.00%,$5 ,5,Office Supplies,Binders,Economy Binders,OFF-BI-10004182
3596,KM-16225,Kalyca Meade,Corporate,United States,East,Pennsylvania,Philadelphia,19143,CA-2021-148012,12/9/2021,$3 ,20.00%,$0 ,1,Office Supplies,Art,Crayola Colored Pencils,OFF-AR-10004757
3651,DB-13210,Dean Braden,Consumer,United States,Central,Michigan,Detroit,48234,CA-2021-109960,12/9/2021,$105 ,0.00%,$42 ,6,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",TEC-AC-10004859
3652,DB-13210,Dean Braden,Consumer,United States,Central,Michigan,Detroit,48234,CA-2021-109960,12/9/2021,$35 ,0.00%,$12 ,5,Office Supplies,Art,BIC Liqua Brite Liner,OFF-AR-10001860
3653,DB-13210,Dean Braden,Consumer,United States,Central,Michigan,Detroit,48234,CA-2021-109960,12/9/2021,$34 ,0.00%,$16 ,4,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,OFF-BI-10001636
3654,DB-13210,Dean Braden,Consumer,United States,Central,Michigan,Detroit,48234,CA-2021-109960,12/9/2021,$15 ,0.00%,$7 ,3,Office Supplies,Paper,Easy-staple paper,OFF-PA-10000349
4211,AH-10585,Angele Hood,Consumer,United States,Central,Illinois,Chicago,60623,CA-2021-109715,12/9/2021,$16 ,20.00%,$5 ,2,Office Supplies,Paper,Xerox 1921,OFF-PA-10004965
4291,AT-10435,Alyssa Tate,Home Office,United States,West,California,Los Angeles,90004,CA-2021-102407,12/9/2021,$11 ,0.00%,$3 ,2,Office Supplies,Art,Newell 314,OFF-AR-10000122
4292,AT-10435,Alyssa Tate,Home Office,United States,West,California,Los Angeles,90004,CA-2021-102407,12/9/2021,$896 ,20.00%,$22 ,9,Furniture,Tables,Bevis 36 x 72 Conference Tables,FUR-TA-10003748
4293,AT-10435,Alyssa Tate,Home Office,United States,West,California,Los Angeles,90004,CA-2021-102407,12/9/2021,$189 ,0.00%,$68 ,1,Office Supplies,Appliances,Harmony Air Purifier,OFF-AP-10001394
5351,LH-16900,Lena Hernandez,Consumer,United States,Central,Illinois,Park Ridge,60068,US-2021-103814,12/9/2021,$144 ,20.00%,$49 ,9,Office Supplies,Paper,Xerox 1884,OFF-PA-10001019
6771,NC-18535,Nick Crebassa,Corporate,United States,West,Arizona,Phoenix,85023,CA-2021-139402,12/9/2021,$419 ,20.00%,$147 ,5,Office Supplies,Paper,Multicolor Computer Printout Paper,OFF-PA-10004359
6772,NC-18535,Nick Crebassa,Corporate,United States,West,Arizona,Phoenix,85023,CA-2021-139402,12/9/2021,$13 ,70.00%,($10),3,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",OFF-BI-10000279
7014,DB-12910,Daniel Byrd,Home Office,United States,West,California,Salinas,93905,CA-2021-141201,12/9/2021,$148 ,15.00%,$16 ,3,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,FUR-BO-10001519
7515,JL-15835,John Lee,Consumer,United States,South,Kentucky,Richmond,40475,US-2021-167920,12/9/2021,$29 ,0.00%,$14 ,2,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",OFF-BI-10004236
7516,JL-15835,John Lee,Consumer,United States,South,Kentucky,Richmond,40475,US-2021-167920,12/9/2021,$215 ,0.00%,$62 ,5,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,OFF-AP-10000159
7517,JL-15835,John Lee,Consumer,United States,South,Kentucky,Richmond,40475,US-2021-167920,12/9/2021,$16 ,0.00%,$7 ,4,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",OFF-BI-10003274
7518,JL-15835,John Lee,Consumer,United States,South,Kentucky,Richmond,40475,US-2021-167920,12/9/2021,$146 ,0.00%,$48 ,5,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,TEC-AC-10001013
7519,JL-15835,John Lee,Consumer,United States,South,Kentucky,Richmond,40475,US-2021-167920,12/9/2021,$15 ,0.00%,$1 ,1,Office Supplies,Storage,Eldon Gobal File Keepers,OFF-ST-10004963
7520,JL-15835,John Lee,Consumer,United States,South,Kentucky,Richmond,40475,US-2021-167920,12/9/2021,$6 ,0.00%,$3 ,2,Office Supplies,Labels,Avery 492,OFF-LA-10004409
7521,JL-15835,John Lee,Consumer,United States,South,Kentucky,Richmond,40475,US-2021-167920,12/9/2021,"$1,400 ",0.00%,$630 ,2,Technology,Copiers,Canon Imageclass D680 Copier / Fax,TEC-CO-10001046
8586,RD-19720,Roger Demir,Consumer,United States,East,Pennsylvania,Philadelphia,19134,US-2021-132927,12/9/2021,$11 ,70.00%,($8),7,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",OFF-BI-10001116
9768,LW-17215,Luke Weiss,Consumer,United States,Central,Michigan,Grand Rapids,49505,CA-2021-102659,12/9/2021,$55 ,0.00%,$27 ,5,Office Supplies,Binders,GBC Imprintable Covers,OFF-BI-10000088
1058,BP-11185,Ben Peterman,Corporate,United States,West,California,San Diego,92037,CA-2021-167150,12/10/2021,$20 ,20.00%,$7 ,4,Office Supplies,Binders,Avery Hole Reinforcements,OFF-BI-10001097
1059,BP-11185,Ben Peterman,Corporate,United States,West,California,San Diego,92037,CA-2021-167150,12/10/2021,$66 ,20.00%,$23 ,2,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",OFF-BI-10001597
1318,HA-14920,Helen Andreada,Consumer,United States,East,Pennsylvania,Philadelphia,19120,CA-2021-157651,12/10/2021,$14 ,20.00%,$3 ,1,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,TEC-AC-10003116
1509,LS-16975,Lindsay Shagiari,Home Office,United States,Central,Nebraska,Omaha,68104,CA-2021-108294,12/10/2021,$35 ,0.00%,$16 ,3,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,OFF-BI-10004965
1517,MC-17845,Michael Chen,Consumer,United States,West,Nevada,North Las Vegas,89031,CA-2021-148446,12/10/2021,"$1,670 ",0.00%,$117 ,4,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,FUR-TA-10004256
1688,AW-10840,Anthony Witt,Consumer,United States,East,Pennsylvania,Philadelphia,19140,CA-2021-143798,12/10/2021,$10 ,20.00%,$4 ,2,Office Supplies,Paper,Xerox 210,OFF-PA-10000788
1689,AW-10840,Anthony Witt,Consumer,United States,East,Pennsylvania,Philadelphia,19140,CA-2021-143798,12/10/2021,$311 ,20.00%,$23 ,2,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,FUR-FU-10004306
2336,CC-12220,Chris Cortes,Consumer,United States,East,Connecticut,Fairfield,6824,CA-2021-152695,12/10/2021,$11 ,0.00%,$5 ,3,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,OFF-EN-10004030
2337,CC-12220,Chris Cortes,Consumer,United States,East,Connecticut,Fairfield,6824,CA-2021-152695,12/10/2021,$427 ,0.00%,$124 ,7,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,OFF-AP-10000026
2773,BT-11680,Brian Thompson,Consumer,United States,South,Florida,Fort Lauderdale,33311,CA-2021-158967,12/10/2021,$19 ,20.00%,$6 ,3,Furniture,Furnishings,Staple-based wall hangings,FUR-FU-10001940
3246,BP-11185,Ben Peterman,Corporate,United States,West,Washington,Seattle,98103,US-2021-140907,12/10/2021,$49 ,0.00%,$5 ,3,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,TEC-AC-10004510
3247,BP-11185,Ben Peterman,Corporate,United States,West,Washington,Seattle,98103,US-2021-140907,12/10/2021,$325 ,0.00%,$39 ,5,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,OFF-ST-10000060
3248,BP-11185,Ben Peterman,Corporate,United States,West,Washington,Seattle,98103,US-2021-140907,12/10/2021,$18 ,0.00%,$5 ,3,Office Supplies,Art,Col-Erase Pencils with Erasers,OFF-AR-10000799
3526,SU-20665,Stephanie Ulpright,Home Office,United States,South,Mississippi,Jackson,39212,CA-2021-148922,12/10/2021,$600 ,0.00%,$258 ,3,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,TEC-AC-10001838
3527,SU-20665,Stephanie Ulpright,Home Office,United States,South,Mississippi,Jackson,39212,CA-2021-148922,12/10/2021,$39 ,0.00%,$1 ,3,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,TEC-PH-10000148
3528,SU-20665,Stephanie Ulpright,Home Office,United States,South,Mississippi,Jackson,39212,CA-2021-148922,12/10/2021,$46 ,0.00%,$22 ,8,Office Supplies,Binders,Avery Metallic Poly Binders,OFF-BI-10003476
4353,AG-10330,Alex Grayson,Consumer,United States,West,California,Stockton,95207,CA-2021-107748,12/10/2021,$96 ,20.00%,$35 ,4,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,TEC-PH-10003215
4354,AG-10330,Alex Grayson,Consumer,United States,West,California,Stockton,95207,CA-2021-107748,12/10/2021,$13 ,0.00%,$6 ,2,Office Supplies,Paper,Xerox 225,OFF-PA-10002005
6909,JE-16165,Justin Ellison,Corporate,United States,South,South Carolina,North Charleston,29406,US-2021-135503,12/10/2021,$15 ,0.00%,$4 ,2,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",FUR-FU-10002364
9410,WB-21850,William Brown,Consumer,United States,East,Pennsylvania,Philadelphia,19143,US-2021-110149,12/10/2021,$3 ,70.00%,($3),1,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,OFF-BI-10000014
9411,WB-21850,William Brown,Consumer,United States,East,Pennsylvania,Philadelphia,19143,US-2021-110149,12/10/2021,$88 ,20.00%,$15 ,5,Furniture,Furnishings,"Contract Clock, 14"", Brown",FUR-FU-10001475
390,MV-18190,Mike Vittorini,Consumer,United States,East,New York,New York City,10009,CA-2021-101798,12/11/2021,$23 ,20.00%,$8 ,4,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",OFF-BI-10000050
391,MV-18190,Mike Vittorini,Consumer,United States,East,New York,New York City,10009,CA-2021-101798,12/11/2021,$40 ,0.00%,$14 ,2,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,TEC-AC-10001998
1516,AI-10855,Arianne Irving,Consumer,United States,East,Pennsylvania,Philadelphia,19120,US-2021-160759,12/11/2021,$64 ,30.00%,($9),1,Furniture,Chairs,"Leather Task Chair, Black",FUR-CH-10002961
4358,RR-19315,Ralph Ritter,Consumer,United States,Central,Illinois,Aurora,60505,CA-2021-162565,12/11/2021,$10 ,20.00%,$4 ,2,Office Supplies,Paper,Xerox 21,OFF-PA-10001937
4359,RR-19315,Ralph Ritter,Consumer,United States,Central,Illinois,Aurora,60505,CA-2021-162565,12/11/2021,$78 ,60.00%,($66),1,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,FUR-FU-10004306
4360,RR-19315,Ralph Ritter,Consumer,United States,Central,Illinois,Aurora,60505,CA-2021-162565,12/11/2021,$520 ,30.00%,($15),2,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,FUR-CH-10003973
6007,KN-16390,Katherine Nockton,Corporate,United States,East,Massachusetts,New Bedford,2740,CA-2021-129581,12/11/2021,$129 ,0.00%,$4 ,3,Technology,Phones,Plantronics MX500i Earset,TEC-PH-10001527
6273,AS-10285,Alejandro Savely,Corporate,United States,Central,Illinois,Palatine,60067,CA-2021-149706,12/11/2021,$116 ,20.00%,$23 ,7,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,TEC-AC-10001284
6748,AA-10375,Allen Armold,Consumer,United States,East,New York,New York City,10035,CA-2021-100230,12/11/2021,$15 ,20.00%,$5 ,1,Office Supplies,Binders,Clear Mylar Reinforcing Strips,OFF-BI-10002498
6749,AA-10375,Allen Armold,Consumer,United States,East,New York,New York City,10035,CA-2021-100230,12/11/2021,$18 ,0.00%,$8 ,3,Office Supplies,Paper,Xerox 1895,OFF-PA-10002245
6750,AA-10375,Allen Armold,Consumer,United States,East,New York,New York City,10035,CA-2021-100230,12/11/2021,$117 ,0.00%,$29 ,2,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,TEC-PH-10004522
6990,DK-13375,Dennis Kane,Consumer,United States,Central,Texas,Abilene,79605,CA-2021-165099,12/11/2021,$1 ,80.00%,($4),2,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,OFF-AP-10001634
7345,DV-13045,Darrin Van Huff,Corporate,United States,South,Florida,Jacksonville,32216,CA-2021-168389,12/11/2021,$722 ,45.00%,($420),6,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,FUR-TA-10004289
7346,DV-13045,Darrin Van Huff,Corporate,United States,South,Florida,Jacksonville,32216,CA-2021-168389,12/11/2021,$74 ,20.00%,($17),4,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,TEC-PH-10003555
7347,DV-13045,Darrin Van Huff,Corporate,United States,South,Florida,Jacksonville,32216,CA-2021-168389,12/11/2021,$14 ,20.00%,$1 ,1,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,OFF-AR-10001958
7348,DV-13045,Darrin Van Huff,Corporate,United States,South,Florida,Jacksonville,32216,CA-2021-168389,12/11/2021,$65 ,20.00%,($12),1,Furniture,Chairs,"Global Geo Office Task Chair, Gray",FUR-CH-10000225
9210,RS-19870,Roy Skaria,Home Office,United States,Central,Iowa,Burlington,52601,CA-2021-142776,12/11/2021,$7 ,0.00%,$3 ,1,Office Supplies,Envelopes,Pastel Pink Envelopes,OFF-EN-10003160
9211,RS-19870,Roy Skaria,Home Office,United States,Central,Iowa,Burlington,52601,CA-2021-142776,12/11/2021,$5 ,0.00%,$3 ,3,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,OFF-BI-10002012
9488,NB-18655,Nona Balk,Corporate,United States,East,New Jersey,Paterson,7501,US-2021-125213,12/11/2021,$7 ,0.00%,$2 ,3,Office Supplies,Fasteners,Stockwell Push Pins,OFF-FA-10001561
9968,RB-19435,Richard Bierner,Consumer,United States,East,New Jersey,Plainfield,7060,CA-2021-153871,12/11/2021,$40 ,0.00%,$18 ,5,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",OFF-BI-10004209
9969,RB-19435,Richard Bierner,Consumer,United States,East,New Jersey,Plainfield,7060,CA-2021-153871,12/11/2021,$736 ,0.00%,$331 ,2,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,OFF-BI-10004600
9970,RB-19435,Richard Bierner,Consumer,United States,East,New Jersey,Plainfield,7060,CA-2021-153871,12/11/2021,$23 ,0.00%,$7 ,7,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",OFF-AP-10003622
6192,MW-18220,Mitch Webber,Consumer,United States,West,Washington,Seattle,98103,CA-2021-107986,12/13/2021,$31 ,0.00%,$8 ,3,Office Supplies,Storage,Sterilite Officeware Hinged File Box,OFF-ST-10001325
8779,BP-11095,Bart Pistole,Corporate,United States,East,New York,New York City,10024,CA-2021-135377,12/13/2021,$288 ,20.00%,$7 ,3,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",FUR-BO-10004015
9682,EP-13915,Emily Phan,Consumer,United States,West,California,San Francisco,94122,CA-2021-122770,12/13/2021,$9 ,0.00%,$4 ,3,Office Supplies,Labels,Avery 49,OFF-LA-10004559
9683,EP-13915,Emily Phan,Consumer,United States,West,California,San Francisco,94122,CA-2021-122770,12/13/2021,$39 ,0.00%,$19 ,6,Office Supplies,Paper,Xerox 1996,OFF-PA-10003172
9684,EP-13915,Emily Phan,Consumer,United States,West,California,San Francisco,94122,CA-2021-122770,12/13/2021,$201 ,0.00%,$54 ,8,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",FUR-FU-10001473
9685,EP-13915,Emily Phan,Consumer,United States,West,California,San Francisco,94122,CA-2021-122770,12/13/2021,$13 ,0.00%,$6 ,2,Office Supplies,Paper,Xerox 1975,OFF-PA-10000232
2947,MP-18175,Mike Pelletier,Home Office,United States,West,California,San Diego,92024,CA-2021-169859,12/14/2021,$26 ,0.00%,$11 ,3,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",FUR-FU-10004963
2948,MP-18175,Mike Pelletier,Home Office,United States,West,California,San Diego,92024,CA-2021-169859,12/14/2021,$65 ,20.00%,$23 ,14,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",OFF-BI-10000174
2949,MP-18175,Mike Pelletier,Home Office,United States,West,California,San Diego,92024,CA-2021-169859,12/14/2021,$44 ,0.00%,$21 ,5,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",OFF-EN-10000461
3332,GM-14455,Gary Mitchum,Home Office,United States,Central,Illinois,Chicago,60653,CA-2021-122595,12/14/2021,$228 ,20.00%,$28 ,3,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,TEC-AC-10000474
3333,GM-14455,Gary Mitchum,Home Office,United States,Central,Illinois,Chicago,60653,CA-2021-122595,12/14/2021,$53 ,20.00%,$20 ,3,Technology,Phones,Samsung HM1900 Bluetooth Headset,TEC-PH-10003095
3334,GM-14455,Gary Mitchum,Home Office,United States,Central,Illinois,Chicago,60653,CA-2021-122595,12/14/2021,$2 ,60.00%,($1),1,Furniture,Furnishings,"Master Caster Door Stop, Gray",FUR-FU-10002963
5276,KL-16555,Kelly Lampkin,Corporate,United States,South,Arkansas,Fayetteville,72701,CA-2021-147333,12/14/2021,$160 ,0.00%,$70 ,4,Technology,Accessories,Microsoft Sculpt Comfort Mouse,TEC-AC-10004469
5277,KL-16555,Kelly Lampkin,Corporate,United States,South,Arkansas,Fayetteville,72701,CA-2021-147333,12/14/2021,$45 ,0.00%,$9 ,5,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,TEC-AC-10003038
6439,LC-16885,Lena Creighton,Consumer,United States,Central,Texas,Plano,75023,US-2021-113992,12/14/2021,$975 ,30.00%,($97),4,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,FUR-TA-10000577
